hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
71,41,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,17,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,36,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,41,66,69,NA,NA,NA,NA,NA,NA,NA,NA
48,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,74,33,75,NA,NA,NA,NA,NA,NA,NA,NA
45,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,86,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,64,78,81,40,63,23,42,53,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,40,10,39,NA,NA,NA,NA,NA,NA,NA,NA
53,59,10,53,43,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,15,64,48,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,47,73,32,NA,NA,NA,NA,NA,NA,NA,NA
32,71,78,69,NA,NA,NA,NA,NA,NA,NA,NA
31,16,63,66,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,33,24,21,78,45,NA,NA,NA,NA,NA,NA
81,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,47,78,62,NA,NA,NA,NA,NA,NA,NA,NA
37,53,34,72,NA,NA,NA,NA,NA,NA,NA,NA
52,51,53,34,NA,NA,NA,NA,NA,NA,NA,NA
43,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,35,44,50,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,44,67,84,NA,NA,NA,NA,NA,NA,NA,NA
25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,72,84,3,60,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,74,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,51,71,31,55,NA,NA,NA,NA,NA,NA,NA
48,77,5,40,NA,NA,NA,NA,NA,NA,NA,NA
38,17,35,85,NA,NA,NA,NA,NA,NA,NA,NA
47,43,18,65,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,1,64,49,NA,NA,NA,NA,NA,NA,NA,NA
68,41,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,42,66,18,NA,NA,NA,NA,NA,NA,NA,NA
42,4,64,19,NA,NA,NA,NA,NA,NA,NA,NA
26,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,60,38,35,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,80,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,65,56,80,NA,NA,NA,NA,NA,NA,NA,NA
70,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,44,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,35,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,43,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,58,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,64,47,91,NA,NA,NA,NA,NA,NA,NA,NA
43,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,83,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,13,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,78,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,42,7,77,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,61,65,22,NA,NA,NA,NA,NA,NA,NA,NA
7,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,88,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,30,30,38,23,55,30,23,54,83,NA,NA
81,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,64,22,49,NA,NA,NA,NA,NA,NA,NA,NA
32,69,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,49,22,4,NA,NA,NA,NA,NA,NA,NA,NA
77,16,95,49,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,42,2,50,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,64,12,27,NA,NA,NA,NA,NA,NA,NA,NA
53,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,9,22,53,53,NA,NA,NA,NA,NA,NA,NA
16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,46,67,60,55,NA,NA,NA,NA,NA,NA,NA
36,72,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,31,57,10,NA,NA,NA,NA,NA,NA,NA,NA
6,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,71,69,69,NA,NA,NA,NA,NA,NA,NA,NA
19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,3,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,12,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,56,85,51,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,41,15,56,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,74,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,32,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,5,59,8,5,NA,NA,NA,NA,NA,NA,NA
39,58,59,24,NA,NA,NA,NA,NA,NA,NA,NA
54,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,86,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,53,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,63,55,33,NA,NA,NA,NA,NA,NA,NA,NA
85,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,40,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,64,61,25,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,3,4,26,59,50,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,67,72,64,NA,NA,NA,NA,NA,NA,NA,NA
1,45,56,44,19,NA,NA,NA,NA,NA,NA,NA
10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,64,45,48,56,NA,NA,NA,NA,NA,NA,NA
8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,58,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,72,13,43,53,NA,NA,NA,NA,NA,NA,NA
16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,21,49,68,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,16,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,60,27,16,NA,NA,NA,NA,NA,NA,NA,NA
72,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,32,34,8,NA,NA,NA,NA,NA,NA,NA,NA
10,17,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,35,70,15,NA,NA,NA,NA,NA,NA,NA,NA
46,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,74,45,9,75,NA,NA,NA,NA,NA,NA,NA
29,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,20,6,58,NA,NA,NA,NA,NA,NA,NA,NA
75,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,10,11,62,67,6,80,59,23,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,51,38,32,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,60,30,4,NA,NA,NA,NA,NA,NA,NA,NA
42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,40,46,21,2,44,26,68,10,74,10,NA
54,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,49,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,21,28,28,62,NA,NA,NA,NA,NA,NA,NA
5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,55,10,8,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,82,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,13,71,47,NA,NA,NA,NA,NA,NA,NA,NA
54,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,17,89,81,3,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,69,87,14,67,NA,NA,NA,NA,NA,NA,NA
34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,26,35,35,NA,NA,NA,NA,NA,NA,NA,NA
22,50,33,45,NA,NA,NA,NA,NA,NA,NA,NA
15,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,68,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,15,35,25,NA,NA,NA,NA,NA,NA,NA,NA
6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,45,6,36,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,52,70,32,32,52,22,15,2,40,32,NA
5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,8,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,61,56,29,NA,NA,NA,NA,NA,NA,NA,NA
6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,45,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,37,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,4,51,83,33,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,52,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0,46,62,47,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,19,29,76,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,31,45,68,NA,NA,NA,NA,NA,NA,NA,NA
81,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,63,40,2,NA,NA,NA,NA,NA,NA,NA,NA
32,41,2,17,NA,NA,NA,NA,NA,NA,NA,NA
3,57,81,26,NA,NA,NA,NA,NA,NA,NA,NA
8,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,43,17,30,60,NA,NA,NA,NA,NA,NA,NA
52,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,49,83,56,NA,NA,NA,NA,NA,NA,NA,NA
83,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,30,2,43,82,48,9,20,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,56,21,67,NA,NA,NA,NA,NA,NA,NA,NA
22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,20,35,1,23,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,64,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2,59,73,NA,NA,NA,NA,NA,NA,NA,NA
7,18,64,12,NA,NA,NA,NA,NA,NA,NA,NA
81,33,10,22,57,33,80,46,73,29,4,NA
4,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,65,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,67,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,51,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,61,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,53,5,73,NA,NA,NA,NA,NA,NA,NA,NA
88,1,1,18,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,27,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,62,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,65,45,48,65,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,37,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,40,27,0,33,NA,NA,NA,NA,NA,NA,NA
52,67,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,61,51,37,NA,NA,NA,NA,NA,NA,NA,NA
49,77,54,53,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,3,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
