hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
81,46,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,75,59,26,19,25,NA,NA,NA,NA,NA,NA
24,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,33,19,82,82,NA,NA,NA,NA,NA,NA,NA
44,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,26,34,20,NA,NA,NA,NA,NA,NA,NA,NA
22,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,10,42,20,NA,NA,NA,NA,NA,NA,NA,NA
71,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,40,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,75,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,69,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,22,34,43,68,NA,NA,NA,NA,NA,NA,NA
44,60,55,70,NA,NA,NA,NA,NA,NA,NA,NA
65,19,50,19,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,88,74,39,52,NA,NA,NA,NA,NA,NA,NA
12,35,31,9,NA,NA,NA,NA,NA,NA,NA,NA
49,52,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,8,68,NA,NA,NA,NA,NA,NA,NA,NA
51,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,39,8,62,55,NA,NA,NA,NA,NA,NA,NA
57,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,19,33,30,NA,NA,NA,NA,NA,NA,NA,NA
43,49,17,76,32,67,7,70,42,14,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,58,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,10,58,57,NA,NA,NA,NA,NA,NA,NA,NA
44,77,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,68,52,63,NA,NA,NA,NA,NA,NA,NA,NA
35,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,22,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,75,4,57,NA,NA,NA,NA,NA,NA,NA,NA
77,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,30,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,15,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,23,34,49,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,67,34,79,20,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,5,27,70,NA,NA,NA,NA,NA,NA,NA,NA
8,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,64,11,65,30,67,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,51,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,60,62,64,NA,NA,NA,NA,NA,NA,NA,NA
39,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,37,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,64,50,51,NA,NA,NA,NA,NA,NA,NA,NA
39,64,36,53,NA,NA,NA,NA,NA,NA,NA,NA
2,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,34,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,19,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,30,25,16,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,47,35,48,NA,NA,NA,NA,NA,NA,NA,NA
15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,37,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,20,66,67,33,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,3,63,58,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,69,60,30,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,4,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,59,37,61,NA,NA,NA,NA,NA,NA,NA,NA
83,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,28,54,72,9,53,11,93,7,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,22,58,85,NA,NA,NA,NA,NA,NA,NA,NA
38,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,48,47,56,7,NA,NA,NA,NA,NA,NA,NA
51,41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,23,3,25,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,33,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,26,20,71,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,62,0,35,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,41,52,63,43,NA,NA,NA,NA,NA,NA,NA
1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,59,75,16,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,48,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,4,49,47,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,54,64,52,NA,NA,NA,NA,NA,NA,NA,NA
37,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,58,48,53,24,NA,NA,NA,NA,NA,NA,NA
3,47,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,48,34,85,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,34,13,22,34,42,13,73,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,12,16,38,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,45,56,41,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,55,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,14,50,2,NA,NA,NA,NA,NA,NA,NA,NA
33,48,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,29,36,52,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,9,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,20,35,54,14,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,72,6,41,32,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,74,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,28,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,52,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,90,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,70,5,2,NA,NA,NA,NA,NA,NA,NA,NA
84,25,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,27,6,10,NA,NA,NA,NA,NA,NA,NA,NA
51,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,32,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,68,53,13,41,NA,NA,NA,NA,NA,NA,NA
21,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0,32,68,NA,NA,NA,NA,NA,NA,NA,NA
50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,76,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2,52,73,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,48,62,69,NA,NA,NA,NA,NA,NA,NA,NA
53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,95,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,31,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,26,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,63,54,46,NA,NA,NA,NA,NA,NA,NA,NA
52,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,19,36,50,NA,NA,NA,NA,NA,NA,NA,NA
74,49,57,36,NA,NA,NA,NA,NA,NA,NA,NA
39,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,78,50,11,NA,NA,NA,NA,NA,NA,NA,NA
55,48,24,40,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,18,8,44,NA,NA,NA,NA,NA,NA,NA,NA
79,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,77,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,48,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,30,71,21,NA,NA,NA,NA,NA,NA,NA,NA
39,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,59,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,84,75,78,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,47,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,22,20,85,NA,NA,NA,NA,NA,NA,NA,NA
65,53,69,53,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,48,44,47,54,NA,NA,NA,NA,NA,NA,NA
23,76,40,40,0,33,0,11,39,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,10,9,65,33,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,65,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,62,27,32,NA,NA,NA,NA,NA,NA,NA,NA
10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,58,38,3,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,77,0,70,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,84,70,35,NA,NA,NA,NA,NA,NA,NA,NA
52,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,48,31,1,NA,NA,NA,NA,NA,NA,NA,NA
75,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,69,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,43,57,43,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,57,62,5,NA,NA,NA,NA,NA,NA,NA,NA
70,24,73,66,NA,NA,NA,NA,NA,NA,NA,NA
82,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,61,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,4,69,22,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
