hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
9,2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,58,49,84,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,57,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,52,64,38,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,39,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,43,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,78,33,81,78,NA,NA,NA,NA,NA,NA,NA
49,16,15,41,16,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,46,16,10,64,NA,NA,NA,NA,NA,NA,NA
10,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,27,59,55,9,NA,NA,NA,NA,NA,NA,NA
17,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,49,49,8,NA,NA,NA,NA,NA,NA,NA,NA
30,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,44,0,71,NA,NA,NA,NA,NA,NA,NA,NA
8,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,38,85,50,NA,NA,NA,NA,NA,NA,NA,NA
95,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,53,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,48,10,22,NA,NA,NA,NA,NA,NA,NA,NA
32,64,56,40,73,NA,NA,NA,NA,NA,NA,NA
33,63,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,54,37,39,NA,NA,NA,NA,NA,NA,NA,NA
29,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,58,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,12,13,44,NA,NA,NA,NA,NA,NA,NA,NA
56,39,32,22,64,27,7,75,92,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,58,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,49,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,14,11,13,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,28,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,17,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,13,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,20,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,30,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,16,5,62,2,NA,NA,NA,NA,NA,NA,NA
53,51,4,1,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,4,30,74,NA,NA,NA,NA,NA,NA,NA,NA
44,63,57,24,NA,NA,NA,NA,NA,NA,NA,NA
14,53,41,11,NA,NA,NA,NA,NA,NA,NA,NA
40,29,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,48,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,68,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,28,61,40,NA,NA,NA,NA,NA,NA,NA,NA
29,57,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,39,89,48,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,6,3,67,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,66,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,4,74,5,53,NA,NA,NA,NA,NA,NA,NA
14,50,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,46,51,31,NA,NA,NA,NA,NA,NA,NA,NA
58,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,51,56,1,NA,NA,NA,NA,NA,NA,NA,NA
59,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,38,1,58,NA,NA,NA,NA,NA,NA,NA,NA
44,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,24,62,5,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,45,44,51,19,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,39,2,73,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,45,5,10,55,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,2,91,68,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,43,57,46,6,NA,NA,NA,NA,NA,NA,NA
16,59,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,14,10,8,NA,NA,NA,NA,NA,NA,NA,NA
28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,39,38,0,NA,NA,NA,NA,NA,NA,NA,NA
33,74,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,58,87,75,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,9,35,15,NA,NA,NA,NA,NA,NA,NA,NA
73,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,33,57,10,NA,NA,NA,NA,NA,NA,NA,NA
11,62,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,68,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,55,28,87,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,43,9,76,NA,NA,NA,NA,NA,NA,NA,NA
5,27,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,58,33,27,59,NA,NA,NA,NA,NA,NA,NA
14,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,31,41,61,NA,NA,NA,NA,NA,NA,NA,NA
41,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,59,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,40,45,47,18,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,2,14,89,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,60,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,65,40,54,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,85,0,45,NA,NA,NA,NA,NA,NA,NA,NA
1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,21,40,43,NA,NA,NA,NA,NA,NA,NA,NA
46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,45,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,60,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,37,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,66,48,49,87,NA,NA,NA,NA,NA,NA,NA
38,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,5,66,6,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,35,75,37,72,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,61,0,50,41,NA,NA,NA,NA,NA,NA,NA
28,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,55,76,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,80,64,72,NA,NA,NA,NA,NA,NA,NA,NA
5,72,63,59,NA,NA,NA,NA,NA,NA,NA,NA
2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,54,46,68,NA,NA,NA,NA,NA,NA,NA,NA
54,16,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,30,37,46,NA,NA,NA,NA,NA,NA,NA,NA
16,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,27,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,19,37,48,55,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,65,57,81,61,29,25,50,7,26,NA,NA
53,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,52,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,56,17,32,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,57,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,39,53,13,NA,NA,NA,NA,NA,NA,NA,NA
64,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,12,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,75,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,61,27,67,74,66,6,8,43,54,NA,NA
8,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,37,72,55,19,NA,NA,NA,NA,NA,NA,NA
34,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,52,14,3,NA,NA,NA,NA,NA,NA,NA,NA
0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,10,53,52,NA,NA,NA,NA,NA,NA,NA,NA
47,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,57,80,32,4,NA,NA,NA,NA,NA,NA,NA
63,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,43,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,58,25,70,NA,NA,NA,NA,NA,NA,NA,NA
15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,37,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,50,63,4,NA,NA,NA,NA,NA,NA,NA,NA
40,34,54,62,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,44,27,75,NA,NA,NA,NA,NA,NA,NA,NA
26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,90,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0,56,74,62,NA,NA,NA,NA,NA,NA,NA
41,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,28,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,70,66,52,59,84,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,38,63,17,54,NA,NA,NA,NA,NA,NA,NA
27,57,48,72,NA,NA,NA,NA,NA,NA,NA,NA
49,40,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,17,56,64,93,NA,NA,NA,NA,NA,NA,NA
35,53,53,6,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,38,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,32,13,26,NA,NA,NA,NA,NA,NA,NA,NA
46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,70,57,NA,NA,NA,NA,NA,NA,NA,NA
25,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,56,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,93,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,61,51,24,14,NA,NA,NA,NA,NA,NA,NA
86,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,42,74,13,NA,NA,NA,NA,NA,NA,NA,NA
87,55,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,56,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,68,36,0,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
