hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
76,5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,11,27,52,65,12,17,15,80,77,15,41
26,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,22,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,32,33,39,31,NA,NA,NA,NA,NA,NA,NA
12,8,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,41,48,27,NA,NA,NA,NA,NA,NA,NA,NA
43,31,34,22,24,NA,NA,NA,NA,NA,NA,NA
65,81,32,31,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,75,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,92,45,21,NA,NA,NA,NA,NA,NA,NA,NA
26,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,22,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,6,88,42,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,22,9,67,NA,NA,NA,NA,NA,NA,NA,NA
30,11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,37,11,23,65,NA,NA,NA,NA,NA,NA,NA
27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,16,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,77,39,17,NA,NA,NA,NA,NA,NA,NA,NA
2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,18,66,47,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,23,51,8,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,14,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,21,0,29,19,NA,NA,NA,NA,NA,NA,NA
23,3,19,35,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,29,15,24,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,38,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,76,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,4,74,17,NA,NA,NA,NA,NA,NA,NA,NA
15,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,20,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,74,16,38,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,19,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,51,48,18,NA,NA,NA,NA,NA,NA,NA,NA
30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,33,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,21,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,38,19,68,76,12,35,23,87,NA,NA,NA
37,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,44,24,43,75,27,16,29,51,66,NA,NA
84,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,68,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,21,24,42,NA,NA,NA,NA,NA,NA,NA,NA
54,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,51,24,19,NA,NA,NA,NA,NA,NA,NA,NA
66,84,41,41,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,76,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,83,33,68,90,42,24,11,2,84,NA,NA
31,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,24,0,53,NA,NA,NA,NA,NA,NA,NA,NA
20,4,35,80,NA,NA,NA,NA,NA,NA,NA,NA
89,82,24,53,NA,NA,NA,NA,NA,NA,NA,NA
13,79,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,76,22,21,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,68,81,39,NA,NA,NA,NA,NA,NA,NA,NA
26,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,66,4,38,53,NA,NA,NA,NA,NA,NA,NA
5,15,39,54,NA,NA,NA,NA,NA,NA,NA,NA
48,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,21,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,24,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,73,18,0,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,15,47,51,NA,NA,NA,NA,NA,NA,NA,NA
65,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,10,69,68,NA,NA,NA,NA,NA,NA,NA,NA
72,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,8,70,43,NA,NA,NA,NA,NA,NA,NA,NA
74,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,23,36,22,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,37,43,45,NA,NA,NA,NA,NA,NA,NA,NA
18,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1,75,34,13,91,71,38,39,70,54,45
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,21,67,85,81,NA,NA,NA,NA,NA,NA,NA
36,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,49,2,26,NA,NA,NA,NA,NA,NA,NA,NA
51,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,32,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,53,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,67,16,21,NA,NA,NA,NA,NA,NA,NA,NA
24,83,6,53,75,NA,NA,NA,NA,NA,NA,NA
2,43,50,37,22,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,8,67,22,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,32,35,54,NA,NA,NA,NA,NA,NA,NA,NA
69,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,18,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,24,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,65,38,21,NA,NA,NA,NA,NA,NA,NA,NA
71,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,21,23,9,NA,NA,NA,NA,NA,NA,NA,NA
4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,19,35,51,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,23,22,0,22,NA,NA,NA,NA,NA,NA,NA
39,24,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,39,17,29,NA,NA,NA,NA,NA,NA,NA,NA
3,80,34,51,NA,NA,NA,NA,NA,NA,NA,NA
17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,38,18,42,NA,NA,NA,NA,NA,NA,NA,NA
80,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,18,53,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,80,21,75,NA,NA,NA,NA,NA,NA,NA,NA
36,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,38,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,24,13,38,NA,NA,NA,NA,NA,NA,NA,NA
13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,21,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,17,20,34,NA,NA,NA,NA,NA,NA,NA,NA
48,9,31,13,20,NA,NA,NA,NA,NA,NA,NA
45,65,22,20,NA,NA,NA,NA,NA,NA,NA,NA
33,25,35,29,25,NA,NA,NA,NA,NA,NA,NA
81,6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,81,12,67,50,NA,NA,NA,NA,NA,NA,NA
12,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,15,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,86,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8,46,46,2,NA,NA,NA,NA,NA,NA,NA
0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,35,23,0,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,33,8,14,NA,NA,NA,NA,NA,NA,NA,NA
24,37,82,40,19,NA,NA,NA,NA,NA,NA,NA
16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,18,74,74,NA,NA,NA,NA,NA,NA,NA,NA
68,77,17,6,22,NA,NA,NA,NA,NA,NA,NA
11,90,16,47,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,31,45,29,39,NA,NA,NA,NA,NA,NA,NA
93,14,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,15,27,37,8,NA,NA,NA,NA,NA,NA,NA
27,51,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,15,33,12,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,16,41,30,26,NA,NA,NA,NA,NA,NA,NA
24,51,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,24,79,29,NA,NA,NA,NA,NA,NA,NA,NA
24,35,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,39,30,33,53,NA,NA,NA,NA,NA,NA,NA
76,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,94,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,51,50,22,NA,NA,NA,NA,NA,NA,NA,NA
7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,15,19,43,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
