hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,21,83,11,NA,NA,NA,NA,NA,NA,NA,NA
26,56,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,81,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,17,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,41,49,16,60,NA,NA,NA,NA,NA,NA,NA
28,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,5,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,84,42,45,NA,NA,NA,NA,NA,NA,NA,NA
57,69,39,20,42,61,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,56,54,59,NA,NA,NA,NA,NA,NA,NA,NA
10,58,9,36,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,13,25,45,58,NA,NA,NA,NA,NA,NA,NA
17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,20,24,66,NA,NA,NA,NA,NA,NA,NA,NA
4,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,7,41,67,NA,NA,NA,NA,NA,NA,NA,NA
4,25,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,72,10,26,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,61,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,48,59,20,NA,NA,NA,NA,NA,NA,NA,NA
63,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,9,32,40,NA,NA,NA,NA,NA,NA,NA,NA
94,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,5,37,63,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,94,13,10,84,NA,NA,NA,NA,NA,NA,NA
41,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,51,74,46,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,71,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,44,36,6,53,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,75,51,61,NA,NA,NA,NA,NA,NA,NA,NA
56,50,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,15,6,91,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,97,55,56,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,70,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,56,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,45,72,20,3,NA,NA,NA,NA,NA,NA,NA
43,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,11,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,14,76,61,NA,NA,NA,NA,NA,NA,NA,NA
16,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,61,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,60,2,38,66,NA,NA,NA,NA,NA,NA,NA
16,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,35,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,11,87,25,NA,NA,NA,NA,NA,NA,NA,NA
53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,60,52,60,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,70,12,51,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,34,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,41,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,60,34,0,NA,NA,NA,NA,NA,NA,NA,NA
21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,63,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,8,73,55,66,68,23,58,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,36,24,5,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,21,85,39,NA,NA,NA,NA,NA,NA,NA,NA
52,65,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,39,66,61,NA,NA,NA,NA,NA,NA,NA,NA
4,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,8,44,15,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,21,51,38,NA,NA,NA,NA,NA,NA,NA,NA
35,30,87,56,73,NA,NA,NA,NA,NA,NA,NA
44,54,26,39,3,NA,NA,NA,NA,NA,NA,NA
4,57,36,47,65,NA,NA,NA,NA,NA,NA,NA
61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,83,53,4,NA,NA,NA,NA,NA,NA,NA,NA
14,59,24,55,NA,NA,NA,NA,NA,NA,NA,NA
85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,74,28,3,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,68,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,55,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,61,81,37,NA,NA,NA,NA,NA,NA,NA,NA
38,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,11,30,6,68,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,22,56,24,NA,NA,NA,NA,NA,NA,NA,NA
79,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,20,50,44,NA,NA,NA,NA,NA,NA,NA,NA
81,81,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,33,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,63,65,42,25,NA,NA,NA,NA,NA,NA,NA
69,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,93,75,62,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,59,66,62,NA,NA,NA,NA,NA,NA,NA,NA
26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,32,51,24,NA,NA,NA,NA,NA,NA,NA,NA
89,38,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,18,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,21,0,26,49,NA,NA,NA,NA,NA,NA,NA
49,67,37,74,NA,NA,NA,NA,NA,NA,NA,NA
34,37,30,63,NA,NA,NA,NA,NA,NA,NA,NA
67,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,82,3,51,NA,NA,NA,NA,NA,NA,NA,NA
59,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,61,82,2,NA,NA,NA,NA,NA,NA,NA,NA
67,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,88,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,86,26,49,NA,NA,NA,NA,NA,NA,NA,NA
50,64,32,0,NA,NA,NA,NA,NA,NA,NA,NA
59,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,35,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,28,37,75,46,0,NA,NA,NA,NA,NA,NA
53,53,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,20,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,88,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,21,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,22,54,21,19,62,34,46,21,NA,NA,NA
65,2,21,68,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,87,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,38,59,93,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,61,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,11,17,76,NA,NA,NA,NA,NA,NA,NA,NA
55,24,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,24,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,6,3,65,NA,NA,NA,NA,NA,NA,NA,NA
69,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,44,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,71,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,6,64,44,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,66,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,72,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,81,39,59,55,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,49,2,47,25,NA,NA,NA,NA,NA,NA,NA
33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,27,25,17,NA,NA,NA,NA,NA,NA,NA,NA
15,31,90,7,40,NA,NA,NA,NA,NA,NA,NA
49,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,44,48,56,NA,NA,NA,NA,NA,NA,NA,NA
3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,51,41,7,NA,NA,NA,NA,NA,NA,NA,NA
30,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,52,80,65,65,NA,NA,NA,NA,NA,NA,NA
45,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,27,42,15,NA,NA,NA,NA,NA,NA,NA,NA
57,49,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,26,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0,9,60,25,NA,NA,NA,NA,NA,NA,NA
23,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,78,15,7,NA,NA,NA,NA,NA,NA,NA,NA
22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,43,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,43,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,86,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,47,79,47,26,55,64,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,77,40,70,NA,NA,NA,NA,NA,NA,NA,NA
57,48,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,81,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,65,39,29,29,42,76,34,42,57,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,60,59,44,NA,NA,NA,NA,NA,NA,NA,NA
6,63,63,11,98,NA,NA,NA,NA,NA,NA,NA
33,38,59,31,NA,NA,NA,NA,NA,NA,NA,NA
46,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,58,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,37,39,40,NA,NA,NA,NA,NA,NA,NA,NA
27,58,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,78,63,73,NA,NA,NA,NA,NA,NA,NA,NA
45,71,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,62,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6,51,63,NA,NA,NA,NA,NA,NA,NA,NA
25,49,44,75,10,NA,NA,NA,NA,NA,NA,NA
22,80,35,15,NA,NA,NA,NA,NA,NA,NA,NA
54,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,58,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,45,80,58,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,13,63,63,NA,NA,NA,NA,NA,NA,NA,NA
79,31,46,75,11,NA,NA,NA,NA,NA,NA,NA
81,54,37,54,NA,NA,NA,NA,NA,NA,NA,NA
15,79,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,30,56,52,41,NA,NA,NA,NA,NA,NA,NA
59,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,35,59,67,NA,NA,NA,NA,NA,NA,NA,NA
46,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,24,29,16,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,52,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,39,50,NA,NA,NA,NA,NA,NA,NA,NA
35,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,40,47,76,NA,NA,NA,NA,NA,NA,NA,NA
70,16,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
