hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
13,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,26,5,31,NA,NA,NA,NA,NA,NA,NA,NA
15,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,6,53,42,NA,NA,NA,NA,NA,NA,NA,NA
46,32,12,18,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,18,17,50,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,23,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,17,26,6,NA,NA,NA,NA,NA,NA,NA,NA
65,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,38,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,4,0,38,NA,NA,NA,NA,NA,NA,NA,NA
71,88,18,20,NA,NA,NA,NA,NA,NA,NA,NA
54,65,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,83,23,10,37,72,22,15,90,77,51,50
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,14,23,31,22,NA,NA,NA,NA,NA,NA,NA
22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,68,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,50,19,33,13,18,21,41,85,40,18,45
34,88,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,11,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,37,34,72,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,27,29,7,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,32,48,67,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,22,22,73,54,NA,NA,NA,NA,NA,NA,NA
2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,30,22,24,71,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,28,21,70,NA,NA,NA,NA,NA,NA,NA,NA
20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,86,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,16,18,23,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,50,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,69,38,71,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,19,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,49,21,20,25,NA,NA,NA,NA,NA,NA,NA
50,11,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,22,54,25,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,28,28,30,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,21,32,48,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,18,52,25,NA,NA,NA,NA,NA,NA,NA,NA
17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,40,15,50,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,24,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,75,20,46,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,89,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,87,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,42,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,82,24,27,NA,NA,NA,NA,NA,NA,NA,NA
90,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,20,51,32,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,47,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,69,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,86,11,31,36,NA,NA,NA,NA,NA,NA,NA
18,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,32,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,13,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,4,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,78,18,49,NA,NA,NA,NA,NA,NA,NA,NA
6,51,16,18,32,NA,NA,NA,NA,NA,NA,NA
19,73,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,53,88,44,75,65,1,NA,NA,NA,NA,NA
23,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,71,3,26,NA,NA,NA,NA,NA,NA,NA,NA
19,22,50,80,42,NA,NA,NA,NA,NA,NA,NA
27,42,18,13,NA,NA,NA,NA,NA,NA,NA,NA
19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,16,34,18,70,30,29,76,18,35,NA,NA
22,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,34,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,9,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,39,68,13,NA,NA,NA,NA,NA,NA,NA,NA
50,74,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,16,54,32,NA,NA,NA,NA,NA,NA,NA,NA
5,44,66,35,30,75,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,18,13,29,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,23,18,90,NA,NA,NA,NA,NA,NA,NA,NA
50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,24,40,14,NA,NA,NA,NA,NA,NA,NA,NA
25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,74,39,35,NA,NA,NA,NA,NA,NA,NA,NA
54,54,74,35,NA,NA,NA,NA,NA,NA,NA,NA
15,24,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,71,16,48,0,NA,NA,NA,NA,NA,NA,NA
37,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,27,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,66,49,44,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,9,29,3,NA,NA,NA,NA,NA,NA,NA,NA
81,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,41,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,44,24,22,NA,NA,NA,NA,NA,NA,NA,NA
67,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,4,45,70,23,NA,NA,NA,NA,NA,NA,NA
15,21,21,18,38,NA,NA,NA,NA,NA,NA,NA
52,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,50,24,73,NA,NA,NA,NA,NA,NA,NA,NA
23,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,54,27,68,28,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,54,52,65,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,18,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,36,10,85,16,NA,NA,NA,NA,NA,NA,NA
19,78,14,26,12,35,42,53,NA,NA,NA,NA
52,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,30,17,30,NA,NA,NA,NA,NA,NA,NA,NA
28,18,21,84,NA,NA,NA,NA,NA,NA,NA,NA
21,18,38,39,NA,NA,NA,NA,NA,NA,NA,NA
8,40,31,52,45,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,74,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,22,29,16,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,31,76,21,NA,NA,NA,NA,NA,NA,NA,NA
12,18,11,27,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,52,51,70,NA,NA,NA,NA,NA,NA,NA,NA
52,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,28,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,22,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,14,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,67,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,18,46,18,NA,NA,NA,NA,NA,NA,NA,NA
19,44,32,47,NA,NA,NA,NA,NA,NA,NA,NA
67,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,47,24,16,66,NA,NA,NA,NA,NA,NA,NA
71,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,27,7,36,NA,NA,NA,NA,NA,NA,NA,NA
40,35,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,13,18,49,37,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,20,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,40,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,73,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,49,48,23,NA,NA,NA,NA,NA,NA,NA,NA
18,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,41,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,33,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,23,9,67,NA,NA,NA,NA,NA,NA,NA,NA
19,23,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,41,75,13,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,38,26,10,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
