hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
65,39,51,56,NA,NA,NA,NA,NA,NA,NA,NA
34,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,40,40,99,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,61,53,40,16,59,7,69,55,53,38,NA
45,59,61,52,NA,NA,NA,NA,NA,NA,NA,NA
79,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0,67,58,NA,NA,NA,NA,NA,NA,NA,NA
13,78,1,59,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,15,67,38,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,79,32,93,42,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,38,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,49,2,34,NA,NA,NA,NA,NA,NA,NA,NA
83,9,53,34,NA,NA,NA,NA,NA,NA,NA,NA
71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,57,49,8,51,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,24,81,58,NA,NA,NA,NA,NA,NA,NA,NA
77,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,51,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,14,19,25,NA,NA,NA,NA,NA,NA,NA,NA
50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,44,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,69,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,39,61,35,NA,NA,NA,NA,NA,NA,NA,NA
51,12,59,87,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,68,64,48,42,NA,NA,NA,NA,NA,NA,NA
37,19,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,61,7,79,NA,NA,NA,NA,NA,NA,NA,NA
38,20,14,54,NA,NA,NA,NA,NA,NA,NA,NA
27,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,14,48,47,NA,NA,NA,NA,NA,NA,NA,NA
26,29,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,73,2,67,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,56,65,28,NA,NA,NA,NA,NA,NA,NA,NA
64,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,64,31,56,NA,NA,NA,NA,NA,NA,NA,NA
70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,25,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,48,38,61,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,50,74,57,8,NA,NA,NA,NA,NA,NA,NA
17,82,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,19,68,24,40,NA,NA,NA,NA,NA,NA,NA
11,51,5,59,62,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,70,72,29,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,55,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,40,18,65,50,NA,NA,NA,NA,NA,NA,NA
44,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,69,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,64,42,7,NA,NA,NA,NA,NA,NA,NA,NA
55,74,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,84,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0,24,43,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,11,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,7,43,11,31,NA,NA,NA,NA,NA,NA,NA
65,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,68,45,17,NA,NA,NA,NA,NA,NA,NA,NA
41,31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,32,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,29,41,2,NA,NA,NA,NA,NA,NA,NA,NA
51,54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,78,22,76,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,18,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,44,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,52,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,74,66,4,92,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,54,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,40,65,67,72,45,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,54,24,20,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,85,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,81,22,38,37,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,58,28,11,19,55,21,39,10,51,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,19,51,68,60,NA,NA,NA,NA,NA,NA,NA
72,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,30,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,73,60,87,NA,NA,NA,NA,NA,NA,NA,NA
38,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,94,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,20,45,42,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,66,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,55,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,82,35,45,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,40,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,67,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,63,16,17,NA,NA,NA,NA,NA,NA,NA,NA
69,43,66,40,63,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,21,58,51,NA,NA,NA,NA,NA,NA,NA,NA
40,24,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,62,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,73,28,62,32,5,18,37,70,64,60,NA
7,30,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,8,79,NA,NA,NA,NA,NA,NA,NA,NA
6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,18,28,2,35,NA,NA,NA,NA,NA,NA,NA
45,59,44,73,NA,NA,NA,NA,NA,NA,NA,NA
62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,73,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,20,1,32,51,NA,NA,NA,NA,NA,NA,NA
51,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,78,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,66,68,28,NA,NA,NA,NA,NA,NA,NA,NA
17,46,72,52,64,NA,NA,NA,NA,NA,NA,NA
62,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1,12,54,9,85,22,36,NA,NA,NA,NA
63,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,47,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,39,56,63,NA,NA,NA,NA,NA,NA,NA,NA
40,62,41,28,NA,NA,NA,NA,NA,NA,NA,NA
31,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,17,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,12,41,82,NA,NA,NA,NA,NA,NA,NA,NA
56,8,2,3,35,63,60,45,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0,50,9,NA,NA,NA,NA,NA,NA,NA,NA
34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,34,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,83,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,40,74,14,NA,NA,NA,NA,NA,NA,NA,NA
52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,77,64,15,67,NA,NA,NA,NA,NA,NA,NA
38,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,74,36,17,NA,NA,NA,NA,NA,NA,NA,NA
30,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,52,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,41,30,72,NA,NA,NA,NA,NA,NA,NA,NA
39,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,22,57,28,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,69,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,73,59,8,3,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,11,84,74,32,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,8,51,18,NA,NA,NA,NA,NA,NA,NA,NA
64,43,69,51,56,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,49,25,64,NA,NA,NA,NA,NA,NA,NA,NA
55,27,28,80,NA,NA,NA,NA,NA,NA,NA,NA
60,24,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,18,41,48,NA,NA,NA,NA,NA,NA,NA,NA
29,60,29,38,20,NA,NA,NA,NA,NA,NA,NA
8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,24,61,66,72,67,33,NA,NA,NA,NA,NA
57,37,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,51,62,76,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,61,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,53,40,62,NA,NA,NA,NA,NA,NA,NA,NA
60,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,46,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2,35,40,NA,NA,NA,NA,NA,NA,NA,NA
36,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,68,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,15,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,64,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,48,32,63,11,NA,NA,NA,NA,NA,NA,NA
17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,35,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,38,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,6,53,31,56,NA,NA,NA,NA,NA,NA,NA
15,41,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,50,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,62,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,32,43,56,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,45,64,18,32,NA,NA,NA,NA,NA,NA,NA
13,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
